JNLNO,MERCHANTNO,PRODID,DUENO,CONTNO,IDTYPE,IDNO,IDNAME,LOANAMOUNT,LOANDATE,DUEDATE,NORMALRATES,PENALTYRATES,REPAYTYPE,CHANNELJNLNO,SendRouterJnlNo,CREATETIME,UPDATETIME,year_month
010120190108000010761701000000,20180003,LN0031,20190010035789,20180926000000003188,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,14202.0,2019-01-07,2019-03-26,5.65,18.0,4,32138220190107171719151992030000,32138220190107171719151992030000,2019-01-08 07:00:01,2019-01-08 07:00:01,2019-01
010120190108000010762001000000,20180003,LN0031,20190010035782,20181113000000005879,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,486800.0,2019-01-07,2019-04-07,5.65,18.0,4,32138220190107152103020992030000,32138220190107152103020992030000,2019-01-08 07:00:01,2019-01-08 07:00:01,2019-01
010120190108000010762101000000,20180003,LN0031,20190010035770,20181113000000005879,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,499100.0,2019-01-07,2019-04-07,5.65,18.0,4,32138220190107140044080992030000,32138220190107140044080992030000,2019-01-08 07:00:01,2019-01-08 07:00:01,2019-01
010120190109000010845501000000,20180003,LN0031,20190010035800,20181119000000006147,ZJ35,91110105318359902A,北京吉星顺达商贸有限公司,251496.0,2019-01-08,2019-04-08,5.65,18.0,4,32138220190108092548465992030000,32138220190108092548465992030000,2019-01-09 07:00:01,2019-01-09 07:00:01,2019-01
010120190109000010845601000000,20180003,LN0031,20190010035799,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,239023.0,2019-01-08,2019-04-08,5.65,18.0,4,32138220190108092523463992030000,32138220190108092523463992030000,2019-01-09 07:00:01,2019-01-09 07:00:01,2019-01
010120190109000010845701000000,20180003,LN0031,20190010035801,20181119000000006139,ZJ35,911201035987335664,天津吉星成顺达商贸有限公司,248338.0,2019-01-08,2019-04-08,5.65,18.0,4,32138220190108093014480992030000,32138220190108093014480992030000,2019-01-09 07:00:01,2019-01-09 07:00:01,2019-01
010120190109000010845901000000,20180003,LN0031,20190010035798,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,260591.0,2019-01-08,2019-04-08,5.65,18.0,4,32138220190108092521461992030000,32138220190108092521461992030000,2019-01-09 07:00:01,2019-01-09 07:00:01,2019-01
010120190109000010846401000000,20180003,LN0031,20190010035838,20181008000000003741,ZJ35,91110105062793077Y,北京正坤亨业贸易有限公司,499500.0,2019-01-08,2019-04-08,5.65,18.0,4,32138220190108151014559992030000,32138220190108151014559992030000,2019-01-09 07:00:01,2019-01-09 07:00:01,2019-01
010120190110000010919101000000,20180003,LN0031,20190010035875,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,245394.0,2019-01-09,2019-04-09,5.65,18.0,4,32138220190109094640324992030000,32138220190109094640324992030000,2019-01-10 07:00:01,2019-01-10 07:00:01,2019-01
010120190110000010919501000000,20180003,LN0031,20190010035876,20181119000000006147,ZJ35,91110105318359902A,北京吉星顺达商贸有限公司,252722.0,2019-01-09,2019-04-09,5.65,18.0,4,32138220190109094656326992030000,32138220190109094656326992030000,2019-01-10 07:00:01,2019-01-10 07:00:01,2019-01
010120190110000010919601000000,20180003,LN0031,20190010035874,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,254314.0,2019-01-09,2019-04-09,5.65,18.0,4,32138220190109094639322992030000,32138220190109094639322992030000,2019-01-10 07:00:01,2019-01-10 07:00:01,2019-01
010120190110000010919701000000,20180003,LN0031,20190010035877,20181119000000006139,ZJ35,911201035987335664,天津吉星成顺达商贸有限公司,246996.0,2019-01-09,2019-04-09,5.65,18.0,4,32138220190109094658328992030000,32138220190109094658328992030000,2019-01-10 07:00:01,2019-01-10 07:00:01,2019-01
010120190111000011020101000000,20180003,LN0031,20190010035948,20181119000000006139,ZJ35,911201035987335664,天津吉星成顺达商贸有限公司,272150.0,2019-01-10,2019-04-10,5.65,18.0,4,32138220190110094101406992030000,32138220190110094101406992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190111000011020201000000,20180003,LN0031,20190010035949,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,236454.0,2019-01-10,2019-04-10,5.65,18.0,4,32138220190110094103408992030000,32138220190110094103408992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190111000011020301000000,20180003,LN0031,20190010035947,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,263169.0,2019-01-10,2019-04-10,5.65,18.0,4,32138220190110094100404992030000,32138220190110094100404992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190111000011020401000000,20180003,LN0031,20190010035950,20181229000000006449,ZJ35,911101055568084196,北京欧佩克商贸有限责任公司,199973.0,2019-01-10,2019-04-10,5.65,18.0,4,32138220190110094450872992030000,32138220190110094450872992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190111000011020701000000,20180003,LN0031,20190010035951,20181011000000004031,ZJ35,916101026938250040,西安瀚凯工贸有限责任公司,112200.0,2019-01-10,2019-04-10,5.65,18.0,4,32138220190110094504874992030000,32138220190110094504874992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190111000011021001000000,20180003,LN0031,20190010035958,20181114000000005911,ZJ35,91110108MA001WQPX6,万车云科技(北京)有限公司,37277.0,2019-01-10,2019-05-10,5.65,18.0,4,32138220190110100132899992030000,32138220190110100132899992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190111000011021101000000,20180003,LN0031,20190010035959,20181119000000006143,ZJ35,92110111L08100180K,北京市良乡车乐汽车修理站,342680.0,2019-01-10,2019-05-10,5.65,18.0,4,32138220190110100133901992030000,32138220190110100133901992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190111000011021301000000,20180003,LN0031,20190010035946,20181119000000006147,ZJ35,91110105318359902A,北京吉星顺达商贸有限公司,227622.0,2019-01-10,2019-04-10,5.65,18.0,4,32138220190110094058402992030000,32138220190110094058402992030000,2019-01-11 07:00:01,2019-01-11 07:00:01,2019-01
010120190112000011236601000000,20180003,LN0031,20190010036026,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,242702.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111093740375992030000,32138220190111093740375992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011236701000000,20180003,LN0031,20190010036045,20181113000000005876,ZJ35,91320583330878377U,昆山皇硕商贸有限公司,57960.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111111424206992030000,32138220190111111424206992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011236801000000,20180003,LN0031,20190010036037,20190111000000006521,ZJ35,91110302MA019BG845,北京小启网络科技有限公司,499800.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111102710195992030000,32138220190111102710195992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011236901000000,20180003,LN0031,20190010036025,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,257098.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111093739373992030000,32138220190111093739373992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011237001000000,20180003,LN0031,20190010036065,20181114000000005916,ZJ35,91370104306908513J,山东易联汽车配件有限公司,300753.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111151229484992030000,32138220190111151229484992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011237201000000,20180003,LN0031,20190010036035,20181114000000005916,ZJ35,91370104306908513J,山东易联汽车配件有限公司,364392.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111100224383992030000,32138220190111100224383992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011237401000000,20180003,LN0031,20190010036034,20181119000000006139,ZJ35,911201035987335664,天津吉星成顺达商贸有限公司,281513.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111100203192992030000,32138220190111100203192992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011237501000000,20180003,LN0031,20190010036068,20190111000000006529,ZJ35,91110105590696772W,北京博达鸿瑞商贸有限公司,499980.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111160919358992030000,32138220190111160919358992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011237701000000,20180003,LN0031,20190010036033,20181119000000006147,ZJ35,91110105318359902A,北京吉星顺达商贸有限公司,218307.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111100201190992030000,32138220190111100201190992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190112000011237801000000,20180003,LN0031,20190010036056,20181113000000005879,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,134200.0,2019-01-11,2019-05-11,5.65,18.0,4,32138220190111135116276992030000,32138220190111135116276992030000,2019-01-12 07:00:01,2019-01-12 07:00:01,2019-01
010120190115000011430301000000,20180003,LN0031,20190010037100,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,275601.0,2019-01-14,2019-05-14,5.65,18.0,4,32138220190114134621727992030000,32138220190114134621727992030000,2019-01-15 07:00:01,2019-01-15 07:00:01,2019-01
010120190115000011430401000000,20180003,LN0031,20190010037098,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,105362.0,2019-01-14,2019-05-14,5.65,18.0,4,32138220190114134610723992030000,32138220190114134610723992030000,2019-01-15 07:00:01,2019-01-15 07:00:01,2019-01
010120190115000011430501000000,20180003,LN0031,20190010037068,20181119000000006139,ZJ35,911201035987335664,天津吉星成顺达商贸有限公司,250572.0,2019-01-14,2019-05-14,5.65,18.0,4,32138220190114094622622992030000,32138220190114094622622992030000,2019-01-15 07:00:01,2019-01-15 07:00:01,2019-01
010120190115000011430601000000,20180003,LN0031,20190010037067,20181119000000006147,ZJ35,91110105318359902A,北京吉星顺达商贸有限公司,249362.0,2019-01-14,2019-05-14,5.65,18.0,4,32138220190114094620620992030000,32138220190114094620620992030000,2019-01-15 07:00:01,2019-01-15 07:00:01,2019-01
010120190115000011430701000000,20180003,LN0031,20190010037099,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,120438.0,2019-01-14,2019-05-14,5.65,18.0,4,32138220190114134620725992030000,32138220190114134620725992030000,2019-01-15 07:00:01,2019-01-15 07:00:01,2019-01
010120190115000011431101000000,20180003,LN0031,20190010037069,20190111000000006529,ZJ35,91110105590696772W,北京博达鸿瑞商贸有限公司,499680.0,2019-01-14,2019-05-14,5.65,18.0,4,32138220190114094644624992030000,32138220190114094644624992030000,2019-01-15 07:00:01,2019-01-15 07:00:01,2019-01
010120190116000011702101000000,20180003,LN0031,20190010037151,20190109000000006498,ZJ35,91110105306551542L,北京鸿运东凯商贸有限公司,199995.8,2019-01-15,2019-05-15,5.65,18.0,4,32138220190115120631910992030000,32138220190115120631910992030000,2019-01-16 07:00:01,2019-01-16 07:00:01,2019-01
010120190117000012040301000000,20180003,LN0031,20190010037219,20181128000000006296,ZJ35,91110105MA00HE6R79,京通润友（北京）科技发展有限公司,501628.0,2019-01-16,2019-05-16,5.65,18.0,4,32138220190116152958763992030000,32138220190116152958763992030000,2019-01-17 07:00:01,2019-01-17 07:00:01,2019-01
010120190117000012040701000000,20180003,LN0031,20190010037227,20190116000000006549,ZJ35,91110108MA001WQPX6,万车云科技(北京)有限公司,1501070.0,2019-01-16,2019-05-16,5.65,18.0,4,32138220190116164259008992030000,32138220190116164259008992030000,2019-01-17 07:00:01,2019-01-17 07:00:01,2019-01
010120190118000012238001000000,20180003,LN0031,20190010037268,20190116000000006554,ZJ35,91320300346244141W,徐州海丰石油化工有限公司,1001248.0,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117102651477992030000,32138220190117102651477992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012238101000000,20180003,LN0031,20190010037258,20190116000000006552,ZJ35,92110111L08100180K,北京市良乡车乐汽车修理站,459652.0,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117095818459992030000,32138220190117095818459992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012238201000000,20180003,LN0031,20190010037257,20190116000000006549,ZJ35,91110108MA001WQPX6,万车云科技(北京)有限公司,85592.0,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117095816457992030000,32138220190117095816457992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012238301000000,20180003,LN0031,20190010037282,20181113000000005876,ZJ35,91320583330878377U,昆山皇硕商贸有限公司,296440.0,2019-01-17,2019-05-12,5.65,18.0,4,32138220190117115021236992030000,32138220190117115021236992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012238501000000,20180003,LN0031,20190010037310,20190116000000006553,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,540540.0,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117162237460992030000,32138220190117162237460992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012238601000000,20180003,LN0031,20190010037314,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,334909.0,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117164127469992030000,32138220190117164127469992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012239001000000,20180003,LN0031,20190010037297,20190116000000006554,ZJ35,91320300346244141W,徐州海丰石油化工有限公司,498610.0,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117144708377992030000,32138220190117144708377992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012239101000000,20180003,LN0031,20190010037301,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,551830.52,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117150416648992030000,32138220190117150416648992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190118000012239201000000,20180003,LN0031,20190010037302,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,400000.0,2019-01-17,2019-05-17,5.65,18.0,4,32138220190117150418650992030000,32138220190117150418650992030000,2019-01-18 07:00:01,2019-01-18 07:00:01,2019-01
010120190119000012338701000000,20180003,LN0031,20190010037363,20181023000000005039,ZJ35,91110106MA017NYQ81,北京九斗星电源科技有限公司,1487070.0,2019-01-18,2019-04-22,5.65,18.0,4,32138220190118154345002992030000,32138220190118154345002992030000,2019-01-19 07:00:01,2019-01-19 07:00:01,2019-01
010120190119000012338801000000,20180003,LN0031,20190010037365,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,506839.0,2019-01-18,2019-05-18,5.65,18.0,4,32138220190118155024007992030000,32138220190118155024007992030000,2019-01-19 07:00:01,2019-01-19 07:00:01,2019-01
010120190119000012338901000000,20180003,LN0031,20190010037360,20190116000000006554,ZJ35,91320300346244141W,徐州海丰石油化工有限公司,498514.0,2019-01-18,2019-05-18,5.65,18.0,4,32138220190118141908093992030000,32138220190118141908093992030000,2019-01-19 07:00:01,2019-01-19 07:00:01,2019-01
010120190119000012339101000000,20180003,LN0031,20190010037358,20190117000000006568,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,1119998.0,2019-01-18,2019-05-18,5.65,18.0,4,32138220190118135747082992030000,32138220190118135747082992030000,2019-01-19 07:00:01,2019-01-19 07:00:01,2019-01
010120190119000012339201000000,20180003,LN0031,20190010037369,20181023000000005039,ZJ35,91110106MA017NYQ81,北京九斗星电源科技有限公司,12420.0,2019-01-18,2019-04-22,5.65,18.0,4,32138220190118160608008992030000,32138220190118160608008992030000,2019-01-19 07:00:01,2019-01-19 07:00:01,2019-01
010120190119000012339301000000,20180003,LN0031,20190010037357,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,314122.0,2019-01-18,2019-05-18,5.65,18.0,4,32138220190118133117770992030000,32138220190118133117770992030000,2019-01-19 07:00:01,2019-01-19 07:00:01,2019-01
010120190119000012339701000000,20180003,LN0031,20190010037376,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,502701.0,2019-01-18,2019-05-18,5.65,18.0,4,32138220190118163632048992030000,32138220190118163632048992030000,2019-01-19 07:00:01,2019-01-19 07:00:01,2019-01
010120190122000012543201000000,20180003,LN0031,20190010038038,20190116000000006553,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,357946.0,2019-01-21,2019-05-21,5.65,18.0,4,32138220190121092745581992030000,32138220190121092745581992030000,2019-01-22 07:00:01,2019-01-22 07:00:01,2019-01
010120190123000012616901000000,20180003,LN0031,20190010038130,20181226000000006401,ZJ35,9112011006689975XT,天津车悦畅商贸有限公司,101438.0,2019-01-22,2019-05-22,5.65,18.0,4,32138220190122111648265992030000,32138220190122111648265992030000,2019-01-23 07:00:01,2019-01-23 07:00:01,2019-01
010120190124000012682901000000,20180003,LN0031,20190010038175,20181113000000005876,ZJ35,91320583330878377U,昆山皇硕商贸有限公司,95440.0,2019-01-23,2019-05-12,5.65,18.0,4,32138220190123122232521992030000,32138220190123122232521992030000,2019-01-24 07:00:01,2019-01-24 07:00:01,2019-01
